date,open,high,low,close,volume,amount,factor
2021-08-13,5.39,5.49,5.31,5.38,40198,53270.918,1.0
2021-08-16,5.31,5.41,5.29,5.35,16726,22074.61,1.0
2021-08-17,5.35,5.45,5.31,5.43,16400,21720.397,1.0
2021-08-18,5.39,5.46,5.36,5.44,7425,9921.41,1.0
2021-08-19,5.41,5.44,5.35,5.43,3477,4614.939,1.0
2021-08-20,5.39,5.43,5.35,5.39,3223,4268.283,1.0
2021-08-23,5.36,5.39,5.33,5.34,4519,5966.715,1.0
2021-08-24,5.35,5.36,5.25,5.28,6168,8074.085,1.0
2021-08-25,5.27,5.28,5.2,5.21,3627,4696.829,1.0
2021-08-26,5.2,5.21,4.75,4.86,6987,8691.85,1.0
2021-08-27,4.85,4.95,4.82,4.86,1812,2218.124,1.0
2021-08-30,4.99,5.18,4.99,5.09,3878,4912.035,1.0
2021-08-31,5.05,5.07,4.9,4.95,4725,5865.87,1.0
2021-09-01,4.92,5.1,4.92,5.08,1574,1974.216,1.0
2021-09-02,5.08,5.24,5.08,5.24,3922,5035.443,1.0
2021-09-03,5.86,6.24,5.38,5.66,37634,51959.627,1.0
2021-09-06,5.95,7.73,5.95,6.94,41870,69010.338,1.0
2021-09-07,7.2,7.49,6.84,7.11,23463,39230.25,1.0
2021-09-08,7.11,7.58,7.11,7.46,15158,26249.843,1.0
2021-09-09,7.53,8.46,7.35,8.45,22606,41649.651,1.0
2021-09-10,8.3,8.9,7.78,8.25,20608,39313.134,1.0
2021-09-13,8.34,8.66,7.76,7.89,13453,25493.894,1.0
2021-09-14,7.89,8.13,7.69,7.78,3872,7083.23,1.0
2021-09-15,7.78,7.8,7.15,7.22,8513,14671.848,1.0
2021-09-16,7.17,7.33,6.78,6.84,8387,13763.179,1.0
2021-09-17,6.86,7.23,6.78,7.2,5719,9572.805,1.0
2021-09-22,8.2,8.2,7.57,7.83,12797,23287.804,1.0
2021-09-23,7.94,7.94,7.51,7.6,5996,10700.636,1.0
2021-09-24,7.67,7.94,7.6,7.85,4577,8256.267,1.0
2021-09-27,7.88,7.88,7.6,7.72,3891,6951.896,1.0
2021-09-28,7.76,7.84,7.72,7.82,2542,4598.897,1.0
2021-09-29,7.79,7.79,7.64,7.7,2711,4871.461,1.0
2021-09-30,7.7,8.03,7.68,7.99,5426,9864.522,1.0
2021-10-08,7.83,8.06,7.67,7.73,3336,6017.638,1.0
2021-10-11,7.67,7.76,7.62,7.67,1268,2263.421,1.0
2021-10-12,7.67,7.69,7.5,7.67,2659,4712.124,1.0
2021-10-13,7.69,8.03,7.69,7.86,3930,7198.14,1.0
2021-10-14,7.9,7.93,7.74,7.85,1108,1979.257,1.0
2021-10-15,7.76,7.92,7.74,7.83,2572,4600.856,1.0
2021-10-18,7.79,7.82,7.66,7.74,1377,2428.207,1.0
2021-10-19,7.73,7.82,7.66,7.69,1512,2666.482,1.0
2021-10-20,7.7,7.91,7.7,7.82,2602,4658.349,1.0
2021-10-21,7.79,7.89,7.75,7.89,2758,4920.616,1.0
2021-10-22,7.92,7.93,7.78,7.79,1450,2588.499,1.0
2021-10-25,7.8,7.88,7.65,7.7,2336,4117.03,1.0
2021-10-26,7.65,7.71,7.21,7.24,3783,6437.982,1.0
2021-10-27,7.1,7.28,6.9,7.0,2690,4347.999,1.0
2021-10-28,6.9,6.9,6.51,6.7,4143,6416.456,1.0
2021-10-29,6.85,7.4,6.85,7.19,3770,6236.336,1.0
2021-11-01,7.55,7.86,7.55,7.76,6524,11500.176,1.0
2021-11-02,7.86,7.86,7.51,7.59,2505,4382.667,1.0
2021-11-03,7.49,7.72,7.49,7.71,3128,5497.87,1.0
2021-11-04,7.83,8.55,7.73,8.4,10671,19973.309,1.0
2021-11-05,8.5,8.5,8.16,8.34,5180,9745.344,1.0
2021-11-08,8.34,8.82,8.28,8.79,10411,20295.08,1.0
2021-11-09,8.83,8.83,8.31,8.49,8792,16850.16,1.0
2021-11-10,8.5,8.55,8.34,8.48,4008,7630.733,1.0
2021-11-11,8.8,8.9,8.48,8.71,9068,17827.811,1.0
2021-11-12,8.8,9.08,8.65,8.98,11348,22675.092,1.0
2021-11-15,9.05,9.36,8.05,8.2,28288,54511.981,1.0
2021-11-16,8.38,8.4,7.48,7.66,13997,24994.522,1.0
2021-11-17,7.76,7.88,7.66,7.82,6067,10757.13,1.0
2021-11-18,7.87,8.04,7.69,7.74,6001,10754.331,1.0
2021-11-19,7.74,7.85,7.6,7.75,3483,6134.21,1.0
2021-11-22,7.83,7.87,7.75,7.84,2959,5276.73,1.0
2021-11-23,7.81,8.05,7.8,8.0,5488,9928.931,1.0
2021-11-24,8.2,8.2,7.95,8.0,4463,8158.288,1.0
